texts,LN1,LN2,LN3,LN4,LN5,LN6,LN7,LN8,LN9,LN10,sentence_index
2014年8月22日，中国农业银行股份有限公司瑞安市支行与原告签订《分户债权转让协议》，所附的《中国农业银行不良资产批量转让项目分户清单》及债权转让公告中均明确列明编号为3301012010005190《流动资金借款合同》所对应的担保合同编号为33100120130007250（即本案所涉《保证合同》），及担保人名称温州市佳本机车零部件有限公司、许小武、许小微、虞品安、虞品森、虞海珍。,1,0,1,0,0,0,0,0,0,0,6715
三、驳回原告中国信达资产管理股份有限公司浙江省分公司的其他诉讼请求。,0,0,0,0,0,0,0,0,0,0,566
1996年8月5日，南极峰公司与黄陂支行、武湖农场共同签订《保证合同》，约定：武湖农场为南极峰公司向黄陂支行218万元的借款及相应利息、费用提供连带责任保证；,0,0,0,0,0,0,1,0,0,1,5642
被告惠阳物业开发（集团）实业发展公司与原债权银行签订两份借款合同时虽然均约定抵押物为淡水镇石桥上新村大山圹4000平方米的土地，但因被告惠阳物业开发（集团）实业发展公司在1993年2月5日签订2000000元借款合同时，并未向原债权银行提交该土地的权属证书，在1997年12月12日签订800000元借款合同时，亦未提交该土地的权属证书，也未与原债权银行依法办理抵押登记，因此，被告在与原债权银行签订借款合同时所约定的抵押物属何性质、有无办证均不清楚。,0,0,1,0,0,0,0,0,0,0,3671
由于该笔借款的实际使用人是恒祥公司，请求判令恒祥公司偿还此笔借款。,0,0,0,0,1,0,0,0,0,0,6239
三、被告温州市瓯海市政开发有限公司对上述第一项债务承担连带保证责任，但其承担保证责任的范围与编号为2014年市中保字0003号《最高额保证合同》项下担保的其他债权合计不超过500万元。,0,0,0,0,0,0,1,0,0,1,4070
被告张占勇辩称，我对原告起诉的事实及提供的证据均无异议，但是我不同意还款。,0,0,0,0,0,0,0,0,0,0,4646
3、本案诉讼费用由被告承担。,0,0,0,0,0,0,0,0,0,0,3463
2014年7月4日，中国建设银行股份有限公司义乌分行与被告义乌市珏昊工艺品有限公司签订了编号6762549992014089号《保证合同》一份，约定被告义乌市珏昊工艺品有限公司为浙江花无缺园林绿化科技工程有限公司在2014年7月4日签订的编号xc67625406614089号《人民币流动资金贷款合同》项下的债务提供连带责任保证。,0,0,0,0,0,0,1,0,0,1,1280
原告（甲方）在催要的过程中，与被告（乙方）于2014年7月22日签订两份《保证书》，均约定，“现有王世宏、吴国宝（分别）欠甲方欠款本金3万元及利息，乙方李作峰自愿对上述欠款承担连带担保责任，甲方可直接向乙方主张上述债权，乙方负责清偿上述债务，甲、乙双方约定由大连经济技术开发区人民法院管辖。”,0,0,0,0,0,0,1,0,0,1,6499
三、债权转让情况：2017年3月31日，原告威策公司与农行萧山分行签订《债权转让合同》，约定农行萧山分行将其与被告张杰签订的《担保/抵押借款合同》项下的全部主债权及相关担保权利（截至2017年3月31日为143511.48元）转让给原告威策公司，并向被告张杰送达债权转让通知，被告张杰于2017年4月11日出具《债权及抵押权转让同意书》一份。,1,0,0,0,0,0,0,0,0,0,3233
五、关于债权转让的效力问题。,0,0,0,0,0,0,0,0,0,0,1372
经审理查明：2014年3月10日，被告中商安燃化工有限公司向乐亭县农村信用合作联社提出贷款申请。,0,0,0,0,0,0,0,0,0,0,648
本院认为，工行城北支行与各被告之间的金融借款合同关系和保证合同关系，各方主体适格，意思表示真实，内容未违反法律、行政法规的强制性规定，均应认定合法有效。,0,0,0,0,0,0,0,0,0,1,3897
四、被告高安金龙生物科技有限公司对本判决第一项的债务承担连带清偿责任，但其对包括上述债务在内的2012年天龙（保）字0001号《最高额保证合同》项下所有主债务承担连带偿还责任的总额以最高保证金额1500万元为限，承担保证责任之后，有权向被告温州市天龙轻工设备有限公司追偿；,0,0,0,0,0,0,1,0,0,1,6209
菏泽银盾木业公司24533257账号转账553万元到该公司在菏泽工行的另一账户。,0,1,0,0,0,0,0,0,0,0,1691
现请求判令：一、被告源丰工贸公司偿还原告欠款27992893.92元及自2016年5月19日至清偿之日的利息（以27992893.92元为基数，按日万分之五计算）；,0,1,0,0,1,1,0,0,1,0,2716
2005年7月17日，中国长城资产管理公司南昌办事处与中国工商银行十里支行签订《债权转让协议》，受让上述债权，并于2005年9月15日在《江西日报》上发布《债权转让通知暨债务催收联合公告》，依法公告通知中国工商银行十里支行与中国长城资产管理公司南昌办事处之间的债权转让。,1,0,0,0,0,0,0,1,0,0,938
由于被告顺源公司没有按期归还借款本息，荣兴营业部于2000年2月23日向被告顺源公司发出《贷款确认书》，要求确认债权并归还借款。,0,0,0,0,1,0,0,0,0,0,4566
上述承兑协议项下汇票已于2014年6月19日到期，被告浙江瑞金铜铝型材有限公司未将票面金额足额交存于其在工行瑞安支行开立的账户，工行瑞安支行扣除质押的存单186万元及利息，垫付了银行承兑汇票项下资金4278672.53元，从2014年6月19日垫付之日起被告未支付本息。,0,0,0,0,0,0,0,0,0,0,300
2012年10月18日，交通银行向被告药业公司、保健品公司及保证人湖口新康达化工实业有限公司发出《交通银行贷款本金及利息催收通知书》，载明“借款方截止2012年10月20日在我行借款总额约叁仟玖佰万元逾期，银行承兑汇票垫款捌佰玖拾柒万叁仟陆佰柒拾玖元，欠息超过壹仟零肆拾陆万元”，被告药业公司、保健品公司及保证人湖口新康达化工实业有限公司盖章签收，其公司法定代表人梅清、唐遵跃和顾祥国均在该通知书上签名确认。,0,1,0,0,0,0,0,1,0,0,5007
延期还款期间中北房地产公司可随时向华融北京公司偿还本金，并应按本协议第二条的约定向华融北京公司支付资金占用费。,0,0,0,0,0,0,0,0,0,0,1170
2011年6月4日，吉林省国有资产经营管理有限责任公司与长城资产长春办事处在吉林日报金融特刊发布债权转让暨债务催收联合公告，从2009年6月6日至2011年6月4日，两次公告期间未超过两年，故吉化联化福利厂主张此次债权转让超过诉讼时效的理由不能成立。,1,0,0,0,0,0,0,1,0,0,6331
借款原因及用途为周转。,0,0,0,0,0,0,0,0,0,0,3078
因此，本案青果村委会应支付的债务本金及利息以长城资产公司福州办2002年10月29日拍卖清单注明的金额为准，即青果村委会应偿还的债务金额为257572.52元（其中本金81364元，利息176208.52元）。,0,0,0,0,1,0,0,0,1,0,472
原、被告因此而形成了明确的债权债务关系，现原告诉至本院要求被告给付尚欠合理本息的诉讼请求合法有据，本院予以支持。,0,0,0,0,0,0,0,0,0,0,3024
《个人购房借款及担保合同》中明确约定因借款人违约而产生的律师费由借款人负担，原告提供《委托代理合同》证明其聘请律师及律师费的具体金额。,0,0,1,0,0,0,0,0,0,0,204
被告归还本金15840.99元，剩余本金9984159.01元未偿还，截止2008年12月31日欠利息5811962.46元。,0,1,0,0,0,0,0,0,0,0,2932
三、被告李逸程、张淑芬对被告福建美格兰体育用品有限公司的上述债务承担连带清偿责任；,0,0,0,0,0,0,1,0,0,0,33
若主债权存在物的担保的，不论该物的担保是由债务人提供还是第三人提供，原告有权要求被告杨月煊、马雪维先承担保证责任，被告杨月煊、马雪维不因此提出抗辩；,0,0,0,0,0,0,0,0,0,0,2623
本院认为：兴业银行黎明支行与生活秀集团签订的《商业汇票贴现合同》、《单位定期存单质押合同》，与被告陈少丰、金永凯分别签订的《最高额个人担保声明书》，与被告温州申元公司、浙江新友谊公司、温州荣发公司分别签订的《最高额保证合同》，依法均应确认有效，各方当事人均应按照约定行使权利并全面履行各自的义务。,0,0,1,0,0,0,0,0,0,1,3031
据此，原告张国仔诉至本院，请求法院判令：1、被告凯恩公司立即向原告归还借款本金5721790.04元及归还本金期间所产生的利息（包含复息、罚息，暂算至2015年11月10日为293579.73元）；,0,1,0,0,1,0,0,0,1,0,5135
二、如被告温州春平丽泰米业有限公司未按期履行上述第一项义务，则依法拍卖或者变卖被告林春平、王平提供抵押的坐落于浙江省温州市农业对外综合开发区兴平路××号的房产及土地使用权（房屋所有权证号：温房权证龙湾区字第××、××号；,0,0,0,0,0,1,0,0,0,0,5727
该《证明》亦可以证明徐州万寓房产公司的房地产只是偿还部分欠款，而不是全部欠款。,0,0,0,0,1,0,0,0,0,0,2859
2003年11月8日，广州办事处与汕头市工业资产经营有限公司就上述债权签订《债权转让合同》，并于2012年9月7日在《南方日报》公告债权转让暨催收事项。,1,0,0,0,0,0,0,1,0,0,453
2、该借款系以新还旧，保证人不知情，保证合同无效。,0,0,0,0,0,0,0,0,0,0,6832
信达资产公司后将该债权全部转让给原告，原告通过邮寄方式向债务人通知，原告据此依法取得案涉债权，并对各被告产生法律效力。,1,0,0,0,0,0,0,0,0,0,6760
江苏资产公司与建行江苏省分行签订的债权转让协议，未违反法律法规强制性规定，亦属合法有效；,1,0,0,0,0,0,0,0,0,0,2683
被告陈少丰、金永凯、温州申元集团有限公司、浙江新友谊汽车贸易有限公司、温州荣发装饰材料有限公司未按本判决指定的期间履行给付金钱义务的，应当依照《中华人民共和国民事诉讼法》第二百五十三条之规定，加倍支付迟延履行期间的债务利息。,0,0,0,0,0,0,0,0,0,0,3049
被告北海市进出口贸易公司应当归还贷款本金247万美元及支付利息（利息计算，合同期内利息从1996年6月17日起计至1997年6月17日止，按外币贷款年利率7.49375%,0,1,0,0,1,1,0,0,1,0,4835
同日，原债权人工行锦州市分行与锦州锅炉有限责任公司签订2001年短贷字第0079号《保证合同》，约定为工银锦古2001年短期第0093号《流动资金借款合同》项下债务提供连带保证，保证期限为自主合同确定的借款到期之次日起两年。,0,0,1,1,0,0,1,0,0,1,7148
一、由被告西乡县盐业公司于判决书生效后三十日内向原告汉中信惠通工贸有限公司偿还债务本金150万元，利息1300058.92元。,0,0,0,0,1,0,0,0,1,0,3629
诉讼中，邱国荣代被告顺源公司向原告支付借款本金4万元。,0,0,0,0,1,0,0,0,0,0,4573
合同签订后，海丰农行海城营业所依约向被告刘友文发放贷款100000元。,0,1,1,1,0,0,0,0,0,0,3183
同日，被告宏达公司与江苏银行签订《保证担保合同》，被告朱红芬、蒋志敏与江苏银行签订《个人连带责任保证书》，分别为被告双盛公司的上述借款提供连带责任保证。,0,0,1,0,0,0,1,0,0,1,896
